"","id","size","size","surv","covariate","covariateNext","fec","stage","stageNext"
"580","580","1.79742717970862",NA,"0","0.25454899677126","0.25454899677126","0","continuous","continuous"
"581","581","1.82345692823627",NA,"0","0.243363630945161","0.243363630945161","0","continuous","continuous"
"582","582","1.831970205881","2.51530553339893","1","0.248825577180512","0.248825577180512","3","continuous","continuous"
"583","583","1.79627695734949",NA,"0","0.259059158002579","0.259059158002579","0","continuous","continuous"
"584","584","1.83791342993147","2.45737600079424","1","0.227698979716318","0.227698979716318","2","continuous","continuous"
"585","585","1.83479225243249","2.43359403417679","1","0.221558420660379","0.221558420660379","3","continuous","continuous"
"586","586","1.80068236637716",NA,"0","0.230499746521","0.230499746521","0","continuous","continuous"
"587","587","1.81755318082298","2.47223684002311","1","0.242234989677257","0.242234989677257","2","continuous","continuous"
"588","588","1.8223553394333","2.58043699424597","1","0.27359774076212","0.27359774076212","2","continuous","continuous"
"589","589","1.81111724133391","2.57442050380589","1","0.277312674664615","0.277312674664615","2","continuous","continuous"
"590","590","1.8321178382748",NA,"0","0.234449974802634","0.234449974802634","0","continuous","continuous"
"591","591","1.83032659234637",NA,"0","0.267218180752187","0.267218180752187","0","continuous","continuous"
"592","592","1.81908084935238",NA,"0","0.248862771905536","0.248862771905536","0","continuous","continuous"
"593","593","1.84689374206414",NA,"0","0.297358143846153","0.297358143846153","0","continuous","continuous"
"594","594","1.83175355066027",NA,"0","0.265041562839137","0.265041562839137","0","continuous","continuous"
"595","595","1.79187041983399","2.51479639101928","1","0.268404461382303","0.268404461382303","1","continuous","continuous"
"596","596","1.82945919679278","2.5841877320068","1","0.271257475328517","0.271257475328517","4","continuous","continuous"
"597","597","1.82861525949176",NA,"0","0.231468418681965","0.231468418681965","0","continuous","continuous"
"598","598","1.84152258808804",NA,"0","0.240436303620656","0.240436303620656","0","continuous","continuous"
"599","599","1.81528565963688",NA,"0","0.242678334082331","0.242678334082331","0","continuous","continuous"
"600","600","1.83364855368567","2.56613529137439","1","0.263714109242473","0.263714109242473","0","continuous","continuous"
"601","601","1.83280531451311","2.56968361132922","1","0.265208036268184","0.265208036268184","0","continuous","continuous"
"602","602","1.82786961067021","2.48648780709682","1","0.241756252481768","0.241756252481768","0","continuous","continuous"
"603","603","1.82557607758418",NA,"0","0.232740869856004","0.232740869856004","0","continuous","continuous"
"604","604","1.78508544012293","2.34002427424905","1","0.214692398649226","0.214692398649226","1","continuous","continuous"
"605","605","1.82704773647123",NA,"0","0.262655612717414","0.262655612717414","0","continuous","continuous"
"606","606","1.81446185173536","2.51706252591757","1","0.257900206852674","0.257900206852674","2","continuous","continuous"
"607","607","1.85672658652509",NA,"0","0.254471002578762","0.254471002578762","0","continuous","continuous"
"608","608","1.81608780092596",NA,"0","0.235083382905283","0.235083382905283","0","continuous","continuous"
"609","609","1.81864075168737","2.41384116685961","1","0.222888176859523","0.222888176859523","2","continuous","continuous"
"610","610","1.83498390874188","2.43597836545186","1","0.222235392831237","0.222235392831237","2","continuous","continuous"
"611","611","1.81430060329212",NA,"0","0.274360228395933","0.274360228395933","0","continuous","continuous"
"612","612","1.8138077720076","2.57066286445412","1","0.274827094826321","0.274827094826321","0","continuous","continuous"
"613","613","1.83458219212537","2.59991486894833","1","0.273520364098203","0.273520364098203","3","continuous","continuous"
"614","614","1.81789955970059",NA,"0","0.26107842395156","0.26107842395156","0","continuous","continuous"
"615","615","1.80104208366523",NA,"0","0.257729663619903","0.257729663619903","0","continuous","continuous"
"616","616","1.8063311248614","2.40886429803547","1","0.22722638663387","0.22722638663387","1","continuous","continuous"
"617","617","1.82146528989096","2.47825896064299","1","0.242249275172481","0.242249275172481","2","continuous","continuous"
"618","618","1.8218389782939",NA,"0","0.267841260595845","0.267841260595845","0","continuous","continuous"
"619","619","1.82371109951349","2.50247813257341","1","0.248808402906516","0.248808402906516","4","continuous","continuous"
"620","620","1.78382886021767","2.40382626742257","1","0.236652700495192","0.236652700495192","3","continuous","continuous"
"621","621","1.82695152484125","2.48090696697509","1","0.240433948531559","0.240433948531559","0","continuous","continuous"
"622","622","1.79884406496232","2.37113480152866","1","0.218406023542342","0.218406023542342","2","continuous","continuous"
"623","623","1.8336340482128",NA,"0","0.282688339969226","0.282688339969226","0","continuous","continuous"
"624","624","1.82300747293388","2.57677488390859","1","0.272160253127496","0.272160253127496","1","continuous","continuous"
"625","625","1.86968812776656","2.68665339611113","1","0.282247380112023","0.282247380112023","3","continuous","continuous"
"626","626","1.8167146291989","2.43261122059802","1","0.229917631631377","0.229917631631377","2","continuous","continuous"
"627","627","1.80732138268956",NA,"0","0.245357649213824","0.245357649213824","0","continuous","continuous"
"628","628","1.81427745798992","2.48243037050798","1","0.24707363023712","0.24707363023712","2","continuous","continuous"
"629","629","1.83440586067698","2.49242672890837","1","0.240482549224778","0.240482549224778","2","continuous","continuous"
"630","630","1.82935663538436",NA,"0","0.223558337005718","0.223558337005718","0","continuous","continuous"
"631","631","1.81722937697805",NA,"0","0.258580555222512","0.258580555222512","0","continuous","continuous"
"632","632","1.84265635220918",NA,"0","0.269261625879371","0.269261625879371","0","continuous","continuous"
"633","633","1.79169825008159","2.44745819119861","1","0.246996086267728","0.246996086267728","0","continuous","continuous"
"634","634","1.80528672629515",NA,"0","0.233530361229524","0.233530361229524","0","continuous","continuous"
"635","635","1.8330236976346",NA,"0","0.253690353077757","0.253690353077757","0","continuous","continuous"
"636","636","1.84011229320626",NA,"0","0.257874394460173","0.257874394460173","0","continuous","continuous"
"637","637","1.81929561630304",NA,"0","0.259846657542393","0.259846657542393","0","continuous","continuous"
"638","638","1.86123575858977","2.58899250838778","1","0.257412975461776","0.257412975461776","2","continuous","continuous"
"639","639","1.8038807181294","2.43031731842062","1","0.235424656693218","0.235424656693218","2","continuous","continuous"
"640","640","1.80741910157853",NA,"0","0.244112917378295","0.244112917378295","0","continuous","continuous"
"641","641","1.86583689655762","2.66383546079725","1","0.277440858025805","0.277440858025805","5","continuous","continuous"
"642","642","1.81871830019939",NA,"0","0.251464145289439","0.251464145289439","0","continuous","continuous"
"643","643","1.79340246803935","2.47165108503891","1","0.253936426840516","0.253936426840516","1","continuous","continuous"
"644","644","1.80692135887507",NA,"0","0.278052787563651","0.278052787563651","0","continuous","continuous"
"645","645","1.84640170419091","2.58674194900595","1","0.263819030819559","0.263819030819559","2","continuous","continuous"
"646","646","1.82706961161825","2.59040316401818","1","0.274314013321089","0.274314013321089","1","continuous","continuous"
"647","647","1.83111359946199",NA,"0","0.269531071419351","0.269531071419351","0","continuous","continuous"
"648","648","1.80008817401993",NA,"0","0.249677125237133","0.249677125237133","0","continuous","continuous"
"649","649","1.80573997070539","2.47152711029396","1","0.247788903946757","0.247788903946757","1","continuous","continuous"
"650","650","1.80885845516156","2.56478431200212","1","0.27547714368776","0.27547714368776","1","continuous","continuous"
"651","651","1.83239674250195",NA,"0","0.224986619769977","0.224986619769977","0","continuous","continuous"
"652","652","1.80044105010809",NA,"0","0.218901635205","0.218901635205","0","continuous","continuous"
"653","653","1.80733737919566",NA,"0","0.251834159810311","0.251834159810311","0","continuous","continuous"
"654","654","1.79775824337376",NA,"0","0.253443357228266","0.253443357228266","0","continuous","continuous"
"655","655","1.82857005076211",NA,"0","0.239555681860743","0.239555681860743","0","continuous","continuous"
"656","656","1.79204342168206",NA,"0","0.297027000720599","0.297027000720599","0","continuous","continuous"
"657","657","1.82323288587494","2.58207947851839","1","0.27366686354239","0.27366686354239","2","continuous","continuous"
"658","658","1.84356704797148",NA,"0","0.259551068704246","0.259551068704246","0","continuous","continuous"
"659","659","1.85770432673647","2.62361876329193","1","0.269461426857808","0.269461426857808","0","continuous","continuous"
"660","660","1.79554252374773","2.48347954759547","1","0.256649356585714","0.256649356585714","0","continuous","continuous"
"661","661","1.83623315903287","2.47185184992043","1","0.233105583100437","0.233105583100437","2","continuous","continuous"
"662","662","1.83311095967154","2.5372501518547","1","0.255091828941487","0.255091828941487","1","continuous","continuous"
"663","663","1.80281989194125","2.53269047909838","1","0.268539832823194","0.268539832823194","1","continuous","continuous"
"664","664","1.80715344908688",NA,"0","0.251003272736112","0.251003272736112","0","continuous","continuous"
"665","665","1.84275841448442",NA,"0","0.255352399197043","0.255352399197043","0","continuous","continuous"
"666","666","1.83546505295099","2.60442322821074","1","0.274449265436663","0.274449265436663","1","continuous","continuous"
"667","667","1.79697082657001",NA,"0","0.264192109373073","0.264192109373073","0","continuous","continuous"
"668","668","1.83803178321539","2.5794136594681","1","0.265636534707226","0.265636534707226","1","continuous","continuous"
"669","669","1.83071949646832","2.50263911810905","1","0.245465988875732","0.245465988875732","1","continuous","continuous"
"670","670","1.84934312984124","2.4284956666277","1","0.213042496782386","0.213042496782386","1","continuous","continuous"
"671","671","1.84211096175169",NA,"0","0.248212839019099","0.248212839019099","0","continuous","continuous"
"672","672","1.84033167036753","2.56736274069435","1","0.260854848288394","0.260854848288394","0","continuous","continuous"
"673","673","1.79896065787783","2.46476516820249","1","0.248969809258243","0.248969809258243","0","continuous","continuous"
"674","674","1.80022651305293","2.49678705670752","1","0.258546919014968","0.258546919014968","3","continuous","continuous"
"675","675","1.83208588267149",NA,"0","0.199506401874875","0.199506401874875","0","continuous","continuous"
"676","676","1.80560742668792",NA,"0","0.229889756716987","0.229889756716987","0","continuous","continuous"
"677","677","1.81979698514778",NA,"0","0.264464639232738","0.264464639232738","0","continuous","continuous"
"678","678","1.81079239372086",NA,"0","0.242677151828682","0.242677151828682","0","continuous","continuous"
"679","679","1.82363525175319",NA,"0","0.226034511333934","0.226034511333934","0","continuous","continuous"
"680","680","1.8389842736244","2.39976037494033","1","0.208595161368152","0.208595161368152","0","continuous","continuous"
"681","681","1.8104171219298",NA,"0","0.251006695883124","0.251006695883124","0","continuous","continuous"
"682","682","1.81369345990515","2.42894909766377","1","0.230195114901735","0.230195114901735","3","continuous","continuous"
"683","683","1.81666175617581","2.45163640313458","1","0.236078782948752","0.236078782948752","2","continuous","continuous"
"684","684","1.82828849720976",NA,"0","0.274104095907535","0.274104095907535","0","continuous","continuous"
"685","685","1.81647485405296",NA,"0","0.253283040360085","0.253283040360085","0","continuous","continuous"
"686","686","1.82034923933169",NA,"0","0.234712501302474","0.234712501302474","0","continuous","continuous"
"687","687","1.8165965361212","2.48377288660404","1","0.246367155087125","0.246367155087125","1","continuous","continuous"
"688","688","1.81699073900553",NA,"0","0.239713146631969","0.239713146631969","0","continuous","continuous"
"689","689","1.86546419624082","2.65863774207047","1","0.276096702100968","0.276096702100968","1","continuous","continuous"
"690","690","1.829513236939","2.5660803355277","1","0.265708724602335","0.265708724602335","1","continuous","continuous"
"691","691","1.82217380766444","2.52665655973174","1","0.257119366123273","0.257119366123273","0","continuous","continuous"
"692","692","1.7733995511433","2.3384812892269","1","0.219955479514827","0.219955479514827","3","continuous","continuous"
"693","693","1.82417648903117","2.51036451485126","1","0.25105637505018","0.25105637505018","1","continuous","continuous"
"694","694","1.79867678442418","2.45104735785106","1","0.244697253892261","0.244697253892261","2","continuous","continuous"
"695","695","1.84187872595802",NA,"0","0.219045921912998","0.219045921912998","0","continuous","continuous"
"696","696","1.81141277628695",NA,"0","0.224927660005194","0.224927660005194","0","continuous","continuous"
"697","697","1.8218450279525","2.52059418496734","1","0.255390090344232","0.255390090344232","1","continuous","continuous"
"698","698","1.86341093063729",NA,"0","0.212956069435876","0.212956069435876","0","continuous","continuous"
"699","699","1.87154115035265",NA,"0","0.268509022316295","0.268509022316295","0","continuous","continuous"
"700","700","1.79957724112858","2.39421696827455","1","0.225706830817364","0.225706830817364","2","continuous","continuous"
"701","701","1.7812127190975",NA,"0","0.248340505338322","0.248340505338322","0","continuous","continuous"
"702","702","1.79296318044542","2.34934649199606","1","0.213976137108424","0.213976137108424","2","continuous","continuous"
"703","703","1.84084671186989",NA,"0","0.270841160688611","0.270841160688611","0","continuous","continuous"
"704","704","1.84537280865664","2.55789389746758","1","0.255536768913176","0.255536768913176","1","continuous","continuous"
"705","705","1.84345988515496",NA,"0","0.244821899213725","0.244821899213725","0","continuous","continuous"
"706","706","1.81431584023017","2.46652332838469","1","0.241989368774315","0.241989368774315","2","continuous","continuous"
"707","707","1.8305197839299",NA,"0","0.256381513067418","0.256381513067418","0","continuous","continuous"
"708","708","1.79108850227857",NA,"0","0.278584986349833","0.278584986349833","0","continuous","continuous"
"709","709","1.80846900095479","2.47511326633296","1","0.247591745619034","0.247591745619034","1","continuous","continuous"
"710","710","1.79240364455625","2.58168791258944","1","0.288923406979154","0.288923406979154","1","continuous","continuous"
"711","711","1.82606313430328","2.66044984639719","1","0.295777976474053","0.295777976474053","2","continuous","continuous"
"712","712","1.79819525012895","2.44516485819973","1","0.243035009396053","0.243035009396053","1","continuous","continuous"
"713","713","1.83522301114305",NA,"0","0.27758186084271","0.27758186084271","0","continuous","continuous"
"714","714","1.78832517689485",NA,"0","0.229359395596017","0.229359395596017","0","continuous","continuous"
"715","715","1.76633528003547","2.37125982914752","1","0.234572637518068","0.234572637518068","0","continuous","continuous"
"716","716","1.8242460654373",NA,"0","0.253032047564463","0.253032047564463","0","continuous","continuous"
"717","717","1.82440435506266",NA,"0","0.27257843734304","0.27257843734304","0","continuous","continuous"
"718","718","1.82243698009884",NA,"0","0.291920608817822","0.291920608817822","0","continuous","continuous"
"719","719","1.86091393791231","2.65198106093375","1","0.276316043772704","0.276316043772704","0","continuous","continuous"
"720","720","1.84709486398559","2.55420282851408","1","0.253581949349407","0.253581949349407","4","continuous","continuous"
"721","721","1.80415845272728",NA,"0","0.234426023744657","0.234426023744657","0","continuous","continuous"
"722","722","1.80305207494733","2.38264891463325","1","0.220182892543977","0.220182892543977","0","continuous","continuous"
"723","723","1.82300814548288",NA,"0","0.237839989207217","0.237839989207217","0","continuous","continuous"
"724","724","1.80552434473893","2.48479153323664","1","0.252120919115129","0.252120919115129","2","continuous","continuous"
"725","725","1.81835559995758","2.54730599950701","1","0.265394587296305","0.265394587296305","1","continuous","continuous"
"726","726","1.83564591898258","2.65654607152931","1","0.289902597149988","0.289902597149988","1","continuous","continuous"
"727","727","1.84326675541725","2.52093292723149","1","0.245150855479446","0.245150855479446","2","continuous","continuous"
"728","728","1.81461492008555",NA,"0","0.209789514495644","0.209789514495644","0","continuous","continuous"
"729","729","1.80138955005692",NA,"0","0.266022789541006","0.266022789541006","0","continuous","continuous"
"730","730","1.79347169742622",NA,"0","0.287950183326501","0.287950183326501","0","continuous","continuous"
"731","731","1.82453636414016",NA,"0","0.238293531761717","0.238293531761717","0","continuous","continuous"
"732","732","1.83336185831459",NA,"0","0.252523620826168","0.252523620826168","0","continuous","continuous"
"733","733","1.82439090407254","2.61110812271077","1","0.28188797387423","0.28188797387423","1","continuous","continuous"
"734","734","1.80729450589147","2.5317170027878","1","0.266013907969647","0.266013907969647","2","continuous","continuous"
"735","735","1.80772735243464",NA,"0","0.221164885923766","0.221164885923766","0","continuous","continuous"
"736","736","1.86067640829585","2.71845181487487","1","0.295740744884841","0.295740744884841","1","continuous","continuous"
"737","737","1.80944649584797",NA,"0","0.220431906383736","0.220431906383736","0","continuous","continuous"
"738","738","1.83744055830471","2.54275229025754","1","0.254699990621613","0.254699990621613","0","continuous","continuous"
"739","739","1.7999788165213","2.48674926459939","1","0.255485546694975","0.255485546694975","1","continuous","continuous"
"740","740","1.82915999395283",NA,"0","0.241972323993185","0.241972323993185","0","continuous","continuous"
"741","741","1.80734784592579",NA,"0","0.254624472865648","0.254624472865648","0","continuous","continuous"
"742","742","1.83347685106269","2.56275505700571","1","0.262763175580067","0.262763175580067","4","continuous","continuous"
"743","743","1.84017297292481","2.50860021102877","1","0.242789298171281","0.242789298171281","1","continuous","continuous"
"744","744","1.83113776396676","2.32320364320197","1","0.186855586746544","0.186855586746544","3","continuous","continuous"
"745","745","1.83192780540381",NA,"0","0.254868791923625","0.254868791923625","0","continuous","continuous"
"746","746","1.83410312640378","2.4808381583096","1","0.236971549650849","0.236971549650849","3","continuous","continuous"
"747","747","1.82087246025493","2.39864815421094","1","0.216845759620647","0.216845759620647","1","continuous","continuous"
"748","748","1.8041377217449","2.36084810537171","1","0.212395129913153","0.212395129913153","2","continuous","continuous"
"749","749","1.80169815770444",NA,"0","0.241810712375584","0.241810712375584","0","continuous","continuous"
"750","750","1.84054077861057","2.47990041009298","1","0.233598314682447","0.233598314682447","0","continuous","continuous"
"751","751","1.82051389905875","2.41194054861305","1","0.221366503139469","0.221366503139469","1","continuous","continuous"
"752","752","1.8132583860753",NA,"0","0.278721168752666","0.278721168752666","0","continuous","continuous"
"753","753","1.82083276497755","2.52017190294216","1","0.255752353920476","0.255752353920476","0","continuous","continuous"
"754","754","1.81660598464125",NA,"0","0.26458220166971","0.26458220166971","0","continuous","continuous"
"755","755","1.79268602050711",NA,"0","0.231437691853425","0.231437691853425","0","continuous","continuous"
"756","756","1.81873250594881",NA,"0","0.247540648421885","0.247540648421885","0","continuous","continuous"
"757","757","1.80917027289347","2.56682642799124","1","0.275950036455328","0.275950036455328","2","continuous","continuous"
"758","758","1.82094342743088",NA,"0","0.271614829209883","0.271614829209883","0","continuous","continuous"
"759","759","1.84189741613308",NA,"0","0.218572023555916","0.218572023555916","0","continuous","continuous"
"760","760","1.83847315476491",NA,"0","0.235614889225208","0.235614889225208","0","continuous","continuous"
"761","761","1.79870954407573","2.43237024959479","1","0.238632768044118","0.238632768044118","2","continuous","continuous"
"762","762","1.82866214168742","2.4770341078089","1","0.238381643076827","0.238381643076827","3","continuous","continuous"
"763","763","1.81103054481087","2.37381634652284","1","0.213384130181362","0.213384130181362","0","continuous","continuous"
"764","764","1.83853054247448",NA,"0","0.252031049498818","0.252031049498818","0","continuous","continuous"
"765","765","1.77308194744989",NA,"0","0.21194632826507","0.21194632826507","0","continuous","continuous"
"766","766","1.83182571118826",NA,"0","0.236156638086031","0.236156638086031","0","continuous","continuous"
"767","767","1.8204476850201",NA,"0","0.244021354008346","0.244021354008346","0","continuous","continuous"
"768","768","1.80387001754927",NA,"0","0.22663717829514","0.22663717829514","0","continuous","continuous"
"769","769","1.81407669433298",NA,"0","0.223728315180148","0.223728315180148","0","continuous","continuous"
"770","770","1.79172875381816","2.50263382034563","1","0.264636140193222","0.264636140193222","2","continuous","continuous"
"771","771","1.8666504174495",NA,"0","0.21423171045139","0.21423171045139","0","continuous","continuous"
"772","772","1.81221248156047","2.44576399688743","1","0.236353010894415","0.236353010894415","2","continuous","continuous"
"773","773","1.83643444544453",NA,"0","0.24307817146623","0.24307817146623","0","continuous","continuous"
"774","774","1.81032097794733",NA,"0","0.282058254175987","0.282058254175987","0","continuous","continuous"
"775","775","1.8250242113515",NA,"0","0.251259131226244","0.251259131226244","0","continuous","continuous"
"776","776","1.84600505992535","2.52381952191275","1","0.244739209448702","0.244739209448702","1","continuous","continuous"
"777","777","1.81570101092955",NA,"0","0.2543606880083","0.2543606880083","0","continuous","continuous"
"778","778","1.84409400648359","2.54538718197789","1","0.252313158324285","0.252313158324285","1","continuous","continuous"
"779","779","1.82636037987388","2.36322893069147","1","0.202528502061629","0.202528502061629","2","continuous","continuous"
"780","780","1.82923872819294",NA,"0","0.237279091732866","0.237279091732866","0","continuous","continuous"
"781","781","1.82286997190691","2.58928866738455","1","0.276038073831714","0.276038073831714","1","continuous","continuous"
"782","782","1.79399497859626",NA,"0","0.258056903336275","0.258056903336275","0","continuous","continuous"
"783","783","1.84109876615523","2.52789634940808","1","0.248349090797541","0.248349090797541","0","continuous","continuous"
"784","784","1.80870506387963","2.40260494812403","1","0.224018110617224","0.224018110617224","0","continuous","continuous"
"785","785","1.81662017600267",NA,"0","0.233680737686583","0.233680737686583","0","continuous","continuous"
"786","786","1.80503534924757","2.58207816858039","1","0.282687235876195","0.282687235876195","4","continuous","continuous"
"787","787","1.82390562805432","2.50825004028134","1","0.250525457948621","0.250525457948621","2","continuous","continuous"
"788","788","1.83688956578915","2.53471902046449","1","0.252484621092559","0.252484621092559","1","continuous","continuous"
"789","789","1.83914983650929","2.50940305990125","1","0.243529953377975","0.243529953377975","0","continuous","continuous"
"790","790","1.81769249140076","2.55515173124177","1","0.26814195919104","0.26814195919104","0","continuous","continuous"
"791","791","1.84005797448926",NA,"0","0.254773062256665","0.254773062256665","0","continuous","continuous"
"792","792","1.79163079653057",NA,"0","0.215143586718402","0.215143586718402","0","continuous","continuous"
"793","793","1.84187055377095","2.50009066409446","1","0.239316155413806","0.239316155413806","1","continuous","continuous"
"794","794","1.85285725890703","2.61552441307033","1","0.269370158810705","0.269370158810705","0","continuous","continuous"
"795","795","1.80344844391407","2.5787398676142","1","0.282459565745086","0.282459565745086","1","continuous","continuous"
"796","796","1.86140604565608","2.48053590095641","1","0.223955125814304","0.223955125814304","0","continuous","continuous"
"797","797","1.81772269540473","2.43428742079479","1","0.229972198364768","0.229972198364768","2","continuous","continuous"
"798","798","1.80879244896181",NA,"0","0.245773053497549","0.245773053497549","0","continuous","continuous"
"799","799","1.85997096945694","2.50378772313234","1","0.231905116619616","0.231905116619616","1","continuous","continuous"
"800","800","1.83226279029895",NA,"0","0.258346264857562","0.258346264857562","0","continuous","continuous"
"801","801","1.82736385741937","2.60973475190388","1","0.280011722344874","0.280011722344874","3","continuous","continuous"
"802","802","1.82440684777739","2.64055155985362","1","0.290696243718199","0.290696243718199","1","continuous","continuous"
"803","803","1.83112567641762","2.50043360088725","1","0.244577866812824","0.244577866812824","1","continuous","continuous"
"804","804","1.80630432368408",NA,"0","0.230080548775764","0.230080548775764","0","continuous","continuous"
"805","805","1.83419677051529","2.56518201220822","1","0.263156548210894","0.263156548210894","3","continuous","continuous"
"806","806","1.78480803224213","2.46557433768756","1","0.256282560252281","0.256282560252281","0","continuous","continuous"
"807","807","1.82751907343651",NA,"0","0.278259118613243","0.278259118613243","0","continuous","continuous"
"808","808","1.83851374825195","2.52519720550973","1","0.248752645370702","0.248752645370702","1","continuous","continuous"
"809","809","1.82224983736382","2.60977508089108","1","0.282542409291819","0.282542409291819","0","continuous","continuous"
"810","810","1.82901027395091",NA,"0","0.258616965800456","0.258616965800456","0","continuous","continuous"
"811","811","1.8240054838347","2.42139654877746","1","0.222766959127122","0.222766959127122","1","continuous","continuous"
"812","812","1.81592732261907","2.48830147298574","1","0.248128581649613","0.248128581649613","2","continuous","continuous"
"813","813","1.81517419461308",NA,"0","0.225043312470851","0.225043312470851","0","continuous","continuous"
"814","814","1.8114174624525",NA,"0","0.26008044117599","0.26008044117599","0","continuous","continuous"
"815","815","1.81176824146916","2.33075430612428","1","0.198594652060289","0.198594652060289","0","continuous","continuous"
"816","816","1.83332881810281",NA,"0","0.242181488394173","0.242181488394173","0","continuous","continuous"
"817","817","1.82167502939246",NA,"0","0.22794596157958","0.22794596157958","0","continuous","continuous"
"818","818","1.8466172028515",NA,"0","0.292910529423528","0.292910529423528","0","continuous","continuous"
"819","819","1.82687316616832","2.53653504982538","1","0.257896913391491","0.257896913391491","0","continuous","continuous"
"820","820","1.79702272746961",NA,"0","0.249262578743546","0.249262578743546","0","continuous","continuous"
"821","821","1.81239611865972",NA,"0","0.26333432157148","0.26333432157148","0","continuous","continuous"
"822","822","1.83125168104922",NA,"0","0.248834798986628","0.248834798986628","0","continuous","continuous"
"823","823","1.81232690316731","2.52354080069045","1","0.260976141177287","0.260976141177287","2","continuous","continuous"
"824","824","1.82287355754311","2.43516880380531","1","0.227771223807018","0.227771223807018","3","continuous","continuous"
"825","825","1.79480061282748","2.40398271702151","1","0.231271762728484","0.231271762728484","1","continuous","continuous"
"826","826","1.83991501139471","2.46240525327108","1","0.228348998285725","0.228348998285725","0","continuous","continuous"
"827","827","1.82237051739487","2.50409110113448","1","0.249966845928847","0.249966845928847","0","continuous","continuous"
"828","828","1.84452927182993","2.44386011867866","1","0.220241902360994","0.220241902360994","1","continuous","continuous"
"829","829","1.81414561205659",NA,"0","0.27769554169817","0.27769554169817","0","continuous","continuous"
"830","830","1.81960602752346",NA,"0","0.272684067513551","0.272684067513551","0","continuous","continuous"
"831","831","1.80810612409451","2.38064049562575","1","0.217062410148493","0.217062410148493","4","continuous","continuous"
"832","832","1.80222002412512","2.49087000463375","1","0.255683417834462","0.255683417834462","2","continuous","continuous"
"833","833","1.78532772369399","2.47635245297586","1","0.259481142181503","0.259481142181503","3","continuous","continuous"
"834","834","1.84114646831525",NA,"0","0.225373115258434","0.225373115258434","0","continuous","continuous"
"835","835","1.81025686616987","2.47883884212956","1","0.247900838214892","0.247900838214892","0","continuous","continuous"
"836","836","1.83571473700469",NA,"0","0.23519295376935","0.23519295376935","0","continuous","continuous"
"837","837","1.82383470562626",NA,"0","0.234517372181123","0.234517372181123","0","continuous","continuous"
"838","838","1.82666868697521",NA,"0","0.226827764164644","0.226827764164644","0","continuous","continuous"
"839","839","1.81537428461144","2.51056573379771","1","0.255416284086152","0.255416284086152","1","continuous","continuous"
"840","840","1.85714129056535","2.57466690329643","1","0.255027471699591","0.255027471699591","4","continuous","continuous"
"841","841","1.84788008129929","2.60011823372687","1","0.267143049605718","0.267143049605718","2","continuous","continuous"
"842","842","1.81849937572769",NA,"0","0.225264713328203","0.225264713328203","0","continuous","continuous"
"843","843","1.80927221937303",NA,"0","0.219317789478019","0.219317789478019","0","continuous","continuous"
"844","844","1.79590393201615",NA,"0","0.24642030859099","0.24642030859099","0","continuous","continuous"
"845","845","1.8064405426093",NA,"0","0.228674352066504","0.228674352066504","0","continuous","continuous"
"846","846","1.81430918262934",NA,"0","0.243012250591181","0.243012250591181","0","continuous","continuous"
"847","847","1.87177707871983","2.48142918244884","1","0.219414278393174","0.219414278393174","1","continuous","continuous"
"848","848","1.82000540149856","2.53321697141174","1","0.260219709044147","0.260219709044147","1","continuous","continuous"
"849","849","1.80734057795053","2.45176630927616","1","0.240666600281373","0.240666600281373","1","continuous","continuous"
"850","850","1.84287666038924","2.54973816436706","1","0.254234323163396","0.254234323163396","3","continuous","continuous"
"851","851","1.80111459488981","2.40914051103764","1","0.229865591582043","0.229865591582043","1","continuous","continuous"
"852","852","1.79858279540587",NA,"0","0.233957859266883","0.233957859266883","0","continuous","continuous"
"853","853","1.83598370577651",NA,"0","0.250830146647279","0.250830146647279","0","continuous","continuous"
"854","854","1.8358096599187","2.57745970655792","1","0.266119512467081","0.266119512467081","1","continuous","continuous"
"855","855","1.80806354083076","2.3917125926752","1","0.220744400368999","0.220744400368999","2","continuous","continuous"
"856","856","1.79639133166247","2.46682351422332","1","0.250903277282664","0.250903277282664","1","continuous","continuous"
"857","857","1.79658965902605",NA,"0","0.237918121712074","0.237918121712074","0","continuous","continuous"
"858","858","1.83405944373309",NA,"0","0.236600001320252","0.236600001320252","0","continuous","continuous"
"859","859","1.82581081896964","2.45387516076964","1","0.232373821669288","0.232373821669288","3","continuous","continuous"
"860","860","1.7754540606744",NA,"0","0.255333849743567","0.255333849743567","0","continuous","continuous"
"861","861","1.78660701304275",NA,"0","0.218658045015003","0.218658045015003","0","continuous","continuous"
"862","862","1.83270183992875",NA,"0","0.285894245484734","0.285894245484734","0","continuous","continuous"
"863","863","1.82643863659593",NA,"0","0.242134132642017","0.242134132642017","0","continuous","continuous"
"864","864","1.83955663613422",NA,"0","0.245875103236001","0.245875103236001","0","continuous","continuous"
"865","865","1.82846215951724",NA,"0","0.217939125294358","0.217939125294358","0","continuous","continuous"
"866","866","1.84545119207197","2.62441233712111","1","0.275591584622415","0.275591584622415","1","continuous","continuous"
"867","867","1.79820109508917",NA,"0","0.261627326598893","0.261627326598893","0","continuous","continuous"
"868","868","1.81835781559521","2.56908339376199","1","0.272095479824944","0.272095479824944","2","continuous","continuous"
"869","869","1.81855525193686",NA,"0","0.260430519126474","0.260430519126474","0","continuous","continuous"
